<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.08.03	09:03:04.806			179420	4.00000000	88
2026.08.03	09:03:04.807			179430	1.00000000	120
2026.08.03	09:03:04.808			179425	2.00000000	88
2026.08.03	09:03:04.808			179420	2.00000000	88
2026.08.03	09:03:04.810			179435	2.00000000	56
2026.08.03	09:03:04.810			179435	1.00000000	56
2026.08.03	09:03:04.810			179440	7.00000000	56
2026.08.03	09:03:04.816			179425	2.00000000	88
2026.08.03	09:03:04.820			179435	1.00000000	56
2026.08.03	09:03:04.822			179425	26.00000000	88
2026.08.03	09:03:04.825			179420	2.00000000	88
2026.08.03	09:03:04.826			179415	1.00000000	88
2026.08.03	09:03:04.826			179425	1.00000000	88
2026.08.03	09:03:04.826			179430	4.00000000	120
2026.08.03	09:03:04.828			179420	4.00000000	88
2026.08.03	09:03:04.829			179430	2.00000000	120
2026.08.03	09:03:04.831			179415	16.00000000	88
2026.08.03	09:03:04.832			179430	5.00000000	120
2026.08.03	09:03:04.832			179420	1.00000000	88
2026.08.03	09:03:04.832			179415	6.00000000	88
2026.08.03	09:03:04.833			179430	1.00000000	120
2026.08.03	09:03:04.834			179415	1.00000000	88
2026.08.03	09:03:04.834			179430	1.00000000	120
2026.08.03	09:03:04.834			179415	4.00000000	88
2026.08.03	09:03:04.835			179430	1.00000000	120
2026.08.03	09:03:04.836			179415	3.00000000	88
2026.08.03	09:03:04.839			179415	2.00000000	88
2026.08.03	09:03:04.841			179430	1.00000000	120
2026.08.03	09:03:04.842			179415	9.00000000	88
2026.08.03	09:03:04.842			179415	1.00000000	88
2026.08.03	09:03:04.842			179430	1.00000000	120
2026.08.03	09:03:04.845			179425	2.00000000	88
2026.08.03	09:03:04.845			179420	2.00000000	88
2026.08.03	09:03:04.845			179435	2.00000000	56
2026.08.03	09:03:04.847			179430	1.00000000	120
2026.08.03	09:03:04.849			179425	10.00000000	88
2026.08.03	09:03:04.850			179430	1.00000000	120
2026.08.03	09:03:04.851			179415	4.00000000	88
2026.08.03	09:03:04.851			179410	1.00000000	88
2026.08.03	09:03:04.851			179415	1.00000000	88
2026.08.03	09:03:04.851			179410	9.00000000	88
2026.08.03	09:03:04.851			179415	6.00000000	88
2026.08.03	09:03:04.852			179410	7.00000000	88
2026.08.03	09:03:04.853			179415	2.00000000	88
2026.08.03	09:03:04.854			179410	1.00000000	88
2026.08.03	09:03:04.855			179405	22.00000000	88
2026.08.03	09:03:04.856			179400	33.00000000	88
2026.08.03	09:03:04.860			179415	1.00000000	88
2026.08.03	09:03:04.860			179400	5.00000000	88
2026.08.03	09:03:04.860			179400	5.00000000	88
2026.08.03	09:03:04.860			179415	1.00000000	88
2026.08.03	09:03:04.862			179410	1.00000000	88
2026.08.03	09:03:04.862			179400	3.00000000	88
2026.08.03	09:03:04.864			179415	2.00000000	88
2026.08.03	09:03:04.865			179400	1.00000000	88
2026.08.03	09:03:04.865			179415	1.00000000	88
2026.08.03	09:03:04.865			179400	2.00000000	88
2026.08.03	09:03:04.866			179410	1.00000000	88
2026.08.03	09:03:04.868			179405	1.00000000	88
2026.08.03	09:03:04.868			179400	3.00000000	88
2026.08.03	09:03:04.870			179415	5.00000000	88
2026.08.03	09:03:04.870			179420	4.00000000	88
2026.08.03	09:03:04.870			179425	11.00000000	88
2026.08.03	09:03:04.870			179405	1.00000000	88
2026.08.03	09:03:04.872			179415	1.00000000	88
2026.08.03	09:03:04.874			179405	4.00000000	88
2026.08.03	09:03:04.874			179420	1.00000000	88
2026.08.03	09:03:04.875			179415	1.00000000	88
2026.08.03	09:03:04.875			179420	5.00000000	88
2026.08.03	09:03:04.875			179405	1.00000000	88
2026.08.03	09:03:04.875			179415	1.00000000	88
2026.08.03	09:03:04.875			179420	1.00000000	88
2026.08.03	09:03:04.877			179410	1.00000000	88
2026.08.03	09:03:04.878			179405	5.00000000	88
2026.08.03	09:03:04.879			179400	3.00000000	88
2026.08.03	09:03:04.879			179415	1.00000000	88
2026.08.03	09:03:04.881			179405	3.00000000	88
2026.08.03	09:03:04.881			179400	4.00000000	88
2026.08.03	09:03:04.883			179410	10.00000000	88
2026.08.03	09:03:04.885			179415	1.00000000	88
2026.08.03	09:03:04.887			179405	1.00000000	88
2026.08.03	09:03:04.888			179400	11.00000000	88
2026.08.03	09:03:04.894			179395	4.00000000	88
2026.08.03	09:03:04.894			179400	6.00000000	88
2026.08.03	09:03:04.895			179395	8.00000000	88
2026.08.03	09:03:04.895			179405	2.00000000	88
2026.08.03	09:03:04.896			179410	7.00000000	88
2026.08.03	09:03:04.896			179415	5.00000000	88
2026.08.03	09:03:04.900			179405	1.00000000	88
2026.08.03	09:03:04.901			179415	1.00000000	88
2026.08.03	09:03:04.902			179415	1.00000000	88
2026.08.03	09:03:04.903			179410	1.00000000	88
2026.08.03	09:03:04.905			179415	1.00000000	88
2026.08.03	09:03:04.906			179415	10.00000000	88
2026.08.03	09:03:04.907			179420	1.00000000	88
2026.08.03	09:03:04.907			179425	1.00000000	88
2026.08.03	09:03:04.910			179425	6.00000000	88
2026.08.03	09:03:04.910			179415	4.00000000	88
2026.08.03	09:03:04.912			179415	2.00000000	88
2026.08.03	09:03:04.912			179410	7.00000000	88
2026.08.03	09:03:04.914			179405	1.00000000	88
2026.08.03	09:03:04.915			179410	2.00000000	88
2026.08.03	09:03:04.915			179405	1.00000000	88
2026.08.03	09:03:04.916			179410	1.00000000	88
2026.08.03	09:03:04.916			179405	1.00000000	88
2026.08.03	09:03:04.916			179410	1.00000000	88
2026.08.03	09:03:04.917			179415	1.00000000	88
2026.08.03	09:03:04.917			179425	1.00000000	88
2026.08.03	09:03:04.918			179410	4.00000000	88
2026.08.03	09:03:04.927			179420	2.00000000	88
2026.08.03	09:03:04.927			179425	32.00000000	88
2026.08.03	09:03:04.927			179430	25.00000000	120
2026.08.03	09:03:04.927			179435	16.00000000	56
2026.08.03	09:03:04.927			179440	18.00000000	56
2026.08.03	09:03:04.927			179445	7.00000000	56
2026.08.03	09:03:04.928			179415	1.00000000	88
2026.08.03	09:03:04.928			179420	1.00000000	88
2026.08.03	09:03:04.928			179415	2.00000000	88
2026.08.03	09:03:04.928			179440	10.00000000	56
2026.08.03	09:03:04.928			179430	1.00000000	120
2026.08.03	09:03:04.932			179425	4.00000000	88
2026.08.03	09:03:04.932			179435	4.00000000	56
2026.08.03	09:03:04.934			179440	9.00000000	56
2026.08.03	09:03:04.934			179445	1.00000000	56
2026.08.03	09:03:04.934			179430	1.00000000	120
2026.08.03	09:03:04.934			179425	2.00000000	88
2026.08.03	09:03:04.934			179445	10.00000000	56
2026.08.03	09:03:04.934			179440	2.00000000	56
2026.08.03	09:03:04.935			179435	3.00000000	56
2026.08.03	09:03:04.936			179430	14.00000000	120
2026.08.03	09:03:04.936			179425	24.00000000	88
2026.08.03	09:03:04.936			179420	12.00000000	88
2026.08.03	09:03:04.936			179415	5.00000000	88
2026.08.03	09:03:04.936			179440	1.00000000	56
2026.08.03	09:03:04.937			179430	1.00000000	120
2026.08.03	09:03:04.937			179435	3.00000000	56
2026.08.03	09:03:04.938			179440	2.00000000	56
2026.08.03	09:03:04.938			179445	2.00000000	56
2026.08.03	09:03:04.938			179450	4.00000000	56
2026.08.03	09:03:04.940			179435	1.00000000	56
2026.08.03	09:03:04.941			179440	2.00000000	56
2026.08.03	09:03:04.942			179445	11.00000000	56
2026.08.03	09:03:04.942			179440	1.00000000	56
2026.08.03	09:03:04.943			179450	2.00000000	56
2026.08.03	09:03:04.945			179445	1.00000000	56
2026.08.03	09:03:04.945			179440	1.00000000	56
2026.08.03	09:03:04.946			179450	10.00000000	56
2026.08.03	09:03:04.946			179445	2.00000000	56
2026.08.03	09:03:04.948			179440	10.00000000	56
2026.08.03	09:03:04.949			179435	1.00000000	56
2026.08.03	09:03:04.949			179445	2.00000000	56
2026.08.03	09:03:04.949			179450	9.00000000	56
2026.08.03	09:03:04.950			179440	3.00000000	56
2026.08.03	09:03:04.950			179435	2.00000000	56
2026.08.03	09:03:04.950			179440	3.00000000	56
2026.08.03	09:03:04.950			179445	1.00000000	56
2026.08.03	09:03:04.951			179440	2.00000000	56
2026.08.03	09:03:04.951			179435	1.00000000	56
2026.08.03	09:03:04.951			179440	1.00000000	56
2026.08.03	09:03:04.952			179445	18.00000000	56
2026.08.03	09:03:04.952			179450	1.00000000	56
2026.08.03	09:03:04.952			179455	15.00000000	56
2026.08.03	09:03:04.952			179460	62.00000000	56
2026.08.03	09:03:04.952			179465	8.00000000	56
2026.08.03	09:03:04.952			179445	1.00000000	56
2026.08.03	09:03:04.952			179460	5.00000000	56
2026.08.03	09:03:04.953			179450	1.00000000	56
2026.08.03	09:03:04.953			179460	9.00000000	56
2026.08.03	09:03:04.953			179445	2.00000000	56
2026.08.03	09:03:04.953			179450	1.00000000	56
2026.08.03	09:03:04.954			179445	4.00000000	56
2026.08.03	09:03:04.955			179440	17.00000000	56
2026.08.03	09:03:04.955			179435	5.00000000	56
2026.08.03	09:03:04.955			179445	1.00000000	56
2026.08.03	09:03:04.955			179440	2.00000000	56
2026.08.03	09:03:04.956			179450	5.00000000	56
2026.08.03	09:03:04.956			179440	2.00000000	56
2026.08.03	09:03:04.957			179445	1.00000000	56
2026.08.03	09:03:04.957			179440	4.00000000	56
2026.08.03	09:03:04.957			179445	1.00000000	56
2026.08.03	09:03:04.958			179440	18.00000000	56
2026.08.03	09:03:04.959			179435	14.00000000	56
2026.08.03	09:03:04.959			179440	11.00000000	56
2026.08.03	09:03:04.961			179435	5.00000000	56
2026.08.03	09:03:04.962			179440	11.00000000	56
2026.08.03	09:03:04.962			179435	4.00000000	56
2026.08.03	09:03:04.962			179430	19.00000000	120
2026.08.03	09:03:04.966			179425	1.00000000	88
2026.08.03	09:03:04.966			179420	6.00000000	88
2026.08.03	09:03:04.969			179430	3.00000000	120
2026.08.03	09:03:04.969			179425	2.00000000	88
2026.08.03	09:03:04.970			179420	2.00000000	88
2026.08.03	09:03:04.972			179430	2.00000000	120
2026.08.03	09:03:04.972			179425	3.00000000	88
2026.08.03	09:03:04.973			179420	1.00000000	88
2026.08.03	09:03:04.974			179430	2.00000000	120
2026.08.03	09:03:04.974			179425	15.00000000	88
2026.08.03	09:03:04.974			179420	2.00000000	88
2026.08.03	09:03:04.974			179430	1.00000000	120
2026.08.03	09:03:04.975			179425	2.00000000	88
2026.08.03	09:03:04.976			179425	20.00000000	88
2026.08.03	09:03:04.976			179420	17.00000000	88
2026.08.03	09:03:04.976			179415	2.00000000	88
2026.08.03	09:03:04.977			179415	6.00000000	88
2026.08.03	09:03:04.977			179410	4.00000000	88
2026.08.03	09:03:04.978			179405	2.00000000	88
2026.08.03	09:03:04.978			179400	4.00000000	88
2026.08.03	09:03:04.978			179405	4.00000000	88
2026.08.03	09:03:04.978			179400	3.00000000	88
2026.08.03	09:03:04.978			179395	13.00000000	88
2026.08.03	09:03:04.978			179390	16.00000000	88
2026.08.03	09:03:04.980			179390	41.00000000	88
2026.08.03	09:03:04.980			179390	76.00000000	88
2026.08.03	09:03:04.980			179395	1.00000000	88
2026.08.03	09:03:04.980			179400	2.00000000	88
2026.08.03	09:03:04.980			179390	6.00000000	88
2026.08.03	09:03:04.980			179385	14.00000000	88
2026.08.03	09:03:04.980			179395	2.00000000	88
2026.08.03	09:03:04.980			179390	2.00000000	88
2026.08.03	09:03:04.981			179385	12.00000000	88
2026.08.03	09:03:04.981			179380	8.00000000	88
2026.08.03	09:03:04.981			179390	2.00000000	88
2026.08.03	09:03:04.981			179380	2.00000000	88
2026.08.03	09:03:04.982			179385	3.00000000	88
2026.08.03	09:03:04.982			179380	8.00000000	88
2026.08.03	09:03:04.982			179375	13.00000000	88
2026.08.03	09:03:04.983			179380	11.00000000	88
2026.08.03	09:03:04.985			179375	1.00000000	88
2026.08.03	09:03:04.988			179385	1.00000000	88
2026.08.03	09:03:04.988			179385	6.00000000	88
2026.08.03	09:03:04.989			179380	2.00000000	88
2026.08.03	09:03:04.989			179375	1.00000000	88
2026.08.03	09:03:04.989			179380	2.00000000	88
2026.08.03	09:03:04.989			179375	2.00000000	88
2026.08.03	09:03:04.989			179370	6.00000000	88
2026.08.03	09:03:04.990			179375	2.00000000	88
2026.08.03	09:03:04.990			179370	5.00000000	88
2026.08.03	09:03:04.991			179375	2.00000000	88
2026.08.03	09:03:04.991			179375	1.00000000	88
2026.08.03	09:03:04.991			179370	14.00000000	88
2026.08.03	09:03:04.991			179385	1.00000000	88
2026.08.03	09:03:04.991			179390	1.00000000	88
2026.08.03	09:03:04.992			179385	1.00000000	88
2026.08.03	09:03:04.992			179380	2.00000000	88
2026.08.03	09:03:04.992			179375	8.00000000	88
2026.08.03	09:03:04.993			179370	1.00000000	88
2026.08.03	09:03:04.993			179365	35.00000000	88
2026.08.03	09:03:04.995			179360	91.00000000	88
2026.08.03	09:03:04.996			179355	5.00000000	88
2026.08.03	09:03:04.997			179360	2.00000000	88
2026.08.03	09:03:04.997			179355	7.00000000	88
2026.08.03	09:03:04.997			179350	20.00000000	88
2026.08.03	09:03:04.997			179360	10.00000000	88
2026.08.03	09:03:04.997			179350	15.00000000	88
2026.08.03	09:03:04.998			179355	2.00000000	88
2026.08.03	09:03:04.998			179360	3.00000000	88
2026.08.03	09:03:04.998			179365	2.00000000	88
2026.08.03	09:03:04.998			179355	2.00000000	88
2026.08.03	09:03:04.998			179350	13.00000000	88
2026.08.03	09:03:04.998			179355	2.00000000	88
2026.08.03	09:03:04.998			179350	8.00000000	88
2026.08.03	09:03:04.999			179355	10.00000000	88
2026.08.03	09:03:05.001			179350	1.00000000	88
2026.08.03	09:03:05.002			179355	1.00000000	88
2026.08.03	09:03:05.002			179360	2.00000000	88
2026.08.03	09:03:05.003			179355	1.00000000	88
2026.08.03	09:03:05.003			179360	1.00000000	88
2026.08.03	09:03:05.004			179365	2.00000000	88
2026.08.03	09:03:05.004			179370	4.00000000	88
2026.08.03	09:03:05.004			179375	11.00000000	88
2026.08.03	09:03:05.004			179375	3.00000000	88
2026.08.03	09:03:05.005			179365	15.00000000	88
2026.08.03	09:03:05.005			179375	64.00000000	88
2026.08.03	09:03:05.006			179380	6.00000000	88
2026.08.03	09:03:05.006			179370	38.00000000	88
2026.08.03	09:03:05.007			179375	1.00000000	88
2026.08.03	09:03:05.007			179375	2.00000000	88
2026.08.03	09:03:05.007			179385	1.00000000	88
2026.08.03	09:03:05.008			179380	1.00000000	88
2026.08.03	09:03:05.008			179390	2.00000000	88
2026.08.03	09:03:05.008			179375	8.00000000	88
2026.08.03	09:03:05.008			179370	2.00000000	88
2026.08.03	09:03:05.008			179370	3.00000000	88
2026.08.03	09:03:05.008			179385	7.00000000	88
2026.08.03	09:03:05.009			179380	12.00000000	88
2026.08.03	09:03:05.009			179385	11.00000000	88
2026.08.03	09:03:05.010			179380	8.00000000	88
2026.08.03	09:03:05.010			179375	1.00000000	88
2026.08.03	09:03:05.010			179370	19.00000000	88
2026.08.03	09:03:05.010			179390	3.00000000	88
2026.08.03	09:03:05.011			179385	2.00000000	88
2026.08.03	09:03:05.011			179370	1.00000000	88
2026.08.03	09:03:05.011			179385	2.00000000	88
2026.08.03	09:03:05.011			179380	1.00000000	88
2026.08.03	09:03:05.011			179385	1.00000000	88
2026.08.03	09:03:05.011			179390	2.00000000	88
2026.08.03	09:03:05.012			179375	8.00000000	88
2026.08.03	09:03:05.012			179380	1.00000000	88
2026.08.03	09:03:05.013			179375	1.00000000	88
2026.08.03	09:03:05.013			179370	2.00000000	88
2026.08.03	09:03:05.014			179365	3.00000000	88
2026.08.03	09:03:05.016			179375	1.00000000	88
2026.08.03	09:03:05.017			179370	3.00000000	88
2026.08.03	09:03:05.017			179365	1.00000000	88
2026.08.03	09:03:05.017			179370	2.00000000	88
2026.08.03	09:03:05.017			179365	4.00000000	88
2026.08.03	09:03:05.019			179370	3.00000000	88
2026.08.03	09:03:05.021			179375	1.00000000	88
2026.08.03	09:03:05.025			179370	14.00000000	88
2026.08.03	09:03:05.025			179365	5.00000000	88
2026.08.03	09:03:05.027			179360	2.00000000	88
2026.08.03	09:03:05.029			179350	2.00000000	88
2026.08.03	09:03:05.030			179355	1.00000000	88
2026.08.03	09:03:05.030			179360	1.00000000	88
2026.08.03	09:03:05.031			179365	1.00000000	88
2026.08.03	09:03:05.031			179360	2.00000000	88
2026.08.03	09:03:05.032			179370	1.00000000	88
2026.08.03	09:03:05.032			179365	3.00000000	88
2026.08.03	09:03:05.032			179370	4.00000000	88
2026.08.03	09:03:05.034			179365	3.00000000	88
2026.08.03	09:03:05.034			179360	2.00000000	88
2026.08.03	09:03:05.035			179355	1.00000000	88
2026.08.03	09:03:05.036			179350	70.00000000	88
2026.08.03	09:03:05.036			179350	35.00000000	88
2026.08.03	09:03:05.037			179345	50.00000000	88
2026.08.03	09:03:05.038			179340	26.00000000	88
2026.08.03	09:03:05.039			179340	40.00000000	88
2026.08.03	09:03:05.039			179345	1.00000000	88
2026.08.03	09:03:05.039			179340	11.00000000	88
2026.08.03	09:03:05.039			179345	2.00000000	88
2026.08.03	09:03:05.039			179340	64.00000000	88
2026.08.03	09:03:05.040			179345	5.00000000	88
2026.08.03	09:03:05.040			179340	3.00000000	88
2026.08.03	09:03:05.040			179335	17.00000000	88
2026.08.03	09:03:05.040			179340	13.00000000	88
2026.08.03	09:03:05.041			179350	3.00000000	88
2026.08.03	09:03:05.041			179355	1.00000000	88
2026.08.03	09:03:05.042			179345	1.00000000	88
2026.08.03	09:03:05.042			179350	1.00000000	88
2026.08.03	09:03:05.042			179355	2.00000000	88
2026.08.03	09:03:05.043			179355	1.00000000	88
2026.08.03	09:03:05.043			179360	4.00000000	88
2026.08.03	09:03:05.043			179365	9.00000000	88
2026.08.03	09:03:05.043			179355	4.00000000	88
2026.08.03	09:03:05.044			179360	7.00000000	88
2026.08.03	09:03:05.045			179355	2.00000000	88
2026.08.03	09:03:05.046			179350	1.00000000	88
2026.08.03	09:03:05.051			179345	1.00000000	88
2026.08.03	09:03:05.051			179340	1.00000000	88
2026.08.03	09:03:05.052			179350	3.00000000	88
2026.08.03	09:03:05.052			179355	6.00000000	88
2026.08.03	09:03:05.052			179350	3.00000000	88
2026.08.03	09:03:05.052			179345	3.00000000	88
2026.08.03	09:03:05.052			179365	10.00000000	88
2026.08.03	09:03:05.053			179355	2.00000000	88
2026.08.03	09:03:05.053			179360	3.00000000	88
2026.08.03	09:03:05.054			179345	1.00000000	88
2026.08.03	09:03:05.055			179350	2.00000000	88
2026.08.03	09:03:05.057			179355	2.00000000	88
2026.08.03	09:03:05.057			179360	14.00000000	88
2026.08.03	09:03:05.059			179365	1.00000000	88
2026.08.03	09:03:05.059			179355	3.00000000	88
2026.08.03	09:03:05.059			179355	7.00000000	88
2026.08.03	09:03:05.059			179360	2.00000000	88
2026.08.03	09:03:05.060			179350	7.00000000	88
2026.08.03	09:03:05.061			179340	2.00000000	88
2026.08.03	09:03:05.061			179345	2.00000000	88
2026.08.03	09:03:05.062			179340	1.00000000	88
2026.08.03	09:03:05.062			179345	1.00000000	88
2026.08.03	09:03:05.062			179350	2.00000000	88
2026.08.03	09:03:05.063			179345	1.00000000	88
2026.08.03	09:03:05.064			179355	1.00000000	88
2026.08.03	09:03:05.064			179355	2.00000000	88
2026.08.03	09:03:05.065			179345	2.00000000	88
2026.08.03	09:03:05.065			179340	8.00000000	88
2026.08.03	09:03:05.066			179350	1.00000000	88
2026.08.03	09:03:05.066			179345	2.00000000	88
2026.08.03	09:03:05.067			179340	1.00000000	88
2026.08.03	09:03:05.067			179350	1.00000000	88
2026.08.03	09:03:05.067			179355	2.00000000	88
2026.08.03	09:03:05.067			179340	1.00000000	88
2026.08.03	09:03:05.068			179350	3.00000000	88
2026.08.03	09:03:05.075			179350	2.00000000	88
2026.08.03	09:03:05.079			179345	1.00000000	88
2026.08.03	09:03:05.082			179345	1.00000000	88
2026.08.03	09:03:05.082			179345	2.00000000	88
2026.08.03	09:03:05.086			179345	1.00000000	88
2026.08.03	09:03:05.086			179350	2.00000000	88
2026.08.03	09:03:05.087			179345	10.00000000	88
2026.08.03	09:03:05.087			179355	1.00000000	88
2026.08.03	09:03:05.088			179345	4.00000000	88
2026.08.03	09:03:05.088			179345	11.00000000	88
2026.08.03	09:03:05.090			179340	5.00000000	88
2026.08.03	09:03:05.091			179335	4.00000000	88
2026.08.03	09:03:05.091			179330	16.00000000	88
2026.08.03	09:03:05.091			179335	1.00000000	88
2026.08.03	09:03:05.091			179340	2.00000000	88
2026.08.03	09:03:05.094			179335	7.00000000	88
2026.08.03	09:03:05.095			179335	1.00000000	88
2026.08.03	09:03:05.095			179340	1.00000000	88
2026.08.03	09:03:05.095			179335	2.00000000	88
2026.08.03	09:03:05.095			179330	7.00000000	88
2026.08.03	09:03:05.096			179340	1.00000000	88
2026.08.03	09:03:05.096			179330	8.00000000	88
2026.08.03	09:03:05.097			179335	1.00000000	88
2026.08.03	09:03:05.097			179330	4.00000000	88
2026.08.03	09:03:05.097			179325	15.00000000	88
2026.08.03	09:03:05.097			179325	22.00000000	88
2026.08.03	09:03:05.098			179320	11.00000000	88
2026.08.03	09:03:05.098			179325	35.00000000	88
2026.08.03	09:03:05.098			179320	15.00000000	88
2026.08.03	09:03:05.099			179315	46.00000000	88
2026.08.03	09:03:05.099			179325	1.00000000	88
2026.08.03	09:03:05.099			179315	1.00000000	88
2026.08.03	09:03:05.100			179315	1.00000000	88
2026.08.03	09:03:05.100			179320	2.00000000	88
